Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMjcwNzFhZTctYWI2Yi00YWU3LWFmNmMtYjdkZWEyMjEwMzQyIn0.UA2-Uv14mgZGIfptLCkaPUGtveg0L2l7K47lmHM_8fc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiM2I2ODA1OGUtMTgyYS00ZWU4LTg4Y2YtNmZlMjg4ZjY3OGVkIn0.uInpgaAY2pq8Bfdkb7E22OI4j_VcnC7OF8U9NWLvBMc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMjcwNzFhZTctYWI2Yi00YWU3LWFmNmMtYjdkZWEyMjEwMzQyIn0.UA2-Uv14mgZGIfptLCkaPUGtveg0L2l7K47lmHM_8fc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiM2I2ODA1OGUtMTgyYS00ZWU4LTg4Y2YtNmZlMjg4ZjY3OGVkIn0.uInpgaAY2pq8Bfdkb7E22OI4j_VcnC7OF8U9NWLvBMc&u_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMjcwNzFhZTctYWI2Yi00YWU3LWFmNmMtYjdkZWEyMjEwMzQyIn0.UA2-Uv14mgZGIfptLCkaPUGtveg0L2l7K47lmHM_8fc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/login/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiZDQ2ODJhMWItNTU5MC00YmZiLWIzY2YtY2JmZTNkOWQ3NGE0In0.xJWLNMlXSCzrn4NU9kl5hn2iPClOKLo-ovQS5Em9cMI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/login/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMzIxZjAyNzctZjE3OC00NjlhLWE0YTEtOTA1ZWYyZmU1ZWI1In0.QJD2E4CfsE8BZ_-eMSQ4Gji0zyTTljKesFTTf6WSFmk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiYzc4M2IyMWMtZmQwNi00NjYyLWI1OWMtZjM1OGViMTg3YjRmIn0.kcI6061lzp1wHcO81YktQ8Y-AKZhYrcHgiI55ysVjlQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/logout/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMTA4N2ZlZGEtNzY0Zi00NDZjLWE1ZGUtYTc2Nzg0MmY2YzdmIn0.3HpvJ2V73r21ljOF0rn1_QbD6ll9mxGiieA7UOE-DcE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiNDFlNGI4YmQtZGMwOS00ODg5LWEzYmItODU1YzFmNDA3OWM4In0.bRpgwlriyAqdq_Oz-Of2HkNoeNKwZhY1_T9-DFRSBiw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiNDFlNGI4YmQtZGMwOS00ODg5LWEzYmItODU1YzFmNDA3OWM4In0.bRpgwlriyAqdq_Oz-Of2HkNoeNKwZhY1_T9-DFRSBiw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiYmQ2OTM2MTQtZDAxYy00ZWI3LWFkMjctYjdhYjBlNzk2NzgxIn0.kWeAbJ_nI0TeWRdZvMJoAX6W3t4fVJgbVv9abWpJByY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiNWIxNDdkODYtOGUzMy00YzVhLTg4YmItOTcxNDAzMmI0YTUwIn0.iAvLYf3BfAq5YRrG0vliHf2cB60iVw-XREqB54qXkVI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiY2VkMWY0NjItMzM1Mi00MTk1LWJmYjEtOGVhYjE1Y2ZmYzRmIn0.VhB99zul1dnjl7jbK7bGMc6LRazlz5cMuF_p0TXUs-Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjoiYWJkNzUwN2ItY2E2OS00OTdlLTgzNTctNjkwOGQ4MWNhNTUzIn0.-y2BoGcicl1RKjr_RlPbvyc-9URLzCBCuVed_Fi8dc8&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjo0LCJzZXNzaW9uX2lkIjoiMTE4ZGJhZjctZGM1YS00NzQyLWFmYzMtOWEzMDE2NDcwOGJmIn0.t5LvrFQEU9o0dEOFgwQIUs1gkzRNmb2AZGFwbpZtaQk&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiNmViZGZmMTYtZjE5MS00NTY0LTljMmMtYzFmOTkyNTdkODU4In0.3hGFEvJHI_ZnIK57YCIQSegGu6YbeTdxclHQx_w7rBI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjoiMjBlNTcxM2ItMjU2MC00OTQ3LThkMDktZDk0ODg4NjIzYWE1In0.DFz3D94JQZedvv4VF-lx66QeDIqQXNt30jYV3reOzoc&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjo0LCJzZXNzaW9uX2lkIjoiZmNjMjMzYjAtYTYzYi00ZmI3LWFkMWMtOGJlYzQ3NWFjNTVkIn0.OGPtycxrCZ-gpKZhHAuBYHQ32uT5JhmAar7QUHPkews&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMzhiNGUzM2YtZGQ0MC00NThkLTlmZTMtMjM1ZTA1MzY5MWRjIn0.UfNY9HTL8WhICh9s8lzgxbP4X3YhljwfKAvxBKESNX0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjoiZTJjZWQyYzItYmM3Ny00NTE0LTgyMWItZDc4MjZkMWI5M2MyIn0._kr1wgms7ze7fLmV363D4zEjFRdvnPykkNlu14qiPFA&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjo0LCJzZXNzaW9uX2lkIjoiNTEyZDM3NTAtNmZmOC00M2RhLTgxMjUtNTkxMGVhZmE5ODA5In0.i4jpk6bDCv7n_NHGKlji1DP0fGmmmKGu2cuqtaBFHkA&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiZGJkZDlkMGUtZWUzNy00MTE2LTlhOGEtMGRlOTJlOTg5NWZhIn0.sH-NjaNSeqEQKL8cmnRvCjt1LdgXQTOjJ5fFjd4gGdk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjozLCJzZXNzaW9uX2lkIjoiMWRiMGE0NDAtZTlhYS00ZjE5LWIxYzctNWQ1ZDZlZTAzMDBjIn0.azu9jQCva3WqfFTdlkvNI-qmQLz_iF0ygpoa6Q9dmKo&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjo0LCJzZXNzaW9uX2lkIjoiNzFhNmU2MzAtMzc4My00ZWY2LWI0ZTUtNDUzMjllMDI4ZDRjIn0.0QTsMnt7fzWG6g_ZDspiR1yZ0RFcQjrhevk1dTOHHTc&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiYjIxN2U4YjUtZWI3ZC00YzExLTg2MjMtNDMwMDYzYTA0ZjFjIn0.YV0c6eibuSlx3wwOLeTRcJTZXoT-oit2OkH3hh2E38E&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:33] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:36] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:36] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiNzBhMzM3MjYtZDZlOC00ZjQyLTljZWItZWU4NTQyMzMxYmM1In0.tK0GTPU-jIg0xUHgoeRgwIkAi80S7EKyHmkfm4_DV-M&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:36] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiNzBhMzM3MjYtZDZlOC00ZjQyLTljZWItZWU4NTQyMzMxYmM1In0.tK0GTPU-jIg0xUHgoeRgwIkAi80S7EKyHmkfm4_DV-M HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiMWQ0YjkyZjctMzFmNy00MTBhLWI2OTctYjQyNjQxNDQxYWU2In0.byqZrTokjcrvQ4eWtM_DEGG4NZ_xFLWOuDE18JYKTAc HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /auth/passwordreset/reset/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiZTE4NTVjYjEtYTYyZS00NTFlLWE1YzktYWQ0NjhlOTJiYWZlIn0.OKhK1GC3WiZBqRYQ7sSGqZLVH2J4BIxEJ6B051-W0QI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoiMDc1MWU5MDgtNTEyYS00NTdiLTllOWMtNjc0ZDE2NmVhYThmIn0.RZAo4_idiNgeWR8Q0gFIWuS7QAcQsBXhn9HKB5PdnYo&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoiMDc1MWU5MDgtNTEyYS00NTdiLTllOWMtNjc0ZDE2NmVhYThmIn0.RZAo4_idiNgeWR8Q0gFIWuS7QAcQsBXhn9HKB5PdnYo&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiYjY0OThkNmItMTM0OS00YWEyLWFlMzctNWRkN2NhZDFkYTRiIn0.XC0UVmSKm6g_ZeqVq8pcBea-MDfDLJjFM9SxbGS6HGA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoiNDczMmRmMjYtYmUwZC00MDA3LTg5MjktOGI3ZTBhZGUzYzkxIn0.WDTzH-INIcDKi8c_q60OR9X4poSmwT43JHTnhqc-_k0&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:39] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiYjY0OThkNmItMTM0OS00YWEyLWFlMzctNWRkN2NhZDFkYTRiIn0.XC0UVmSKm6g_ZeqVq8pcBea-MDfDLJjFM9SxbGS6HGA&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoiZTZlMjgwZjktOWU5Ni00NWNlLTk1MmQtOWE0MDYwYjhmM2Q0In0.KfXRnjPXHadgAa1_WwzzfrsH1aGAUhrwL94MLc10Qbo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoiYzJjNjhhOTItOTEyMS00N2E3LThkOWYtNTcyYmE3NjY0MzVhIn0.NNML678DBbEMxvqFln5xcUC5t6cj89vPFpPsaR4ZRdM&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:42:40] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:42:40] "DELETE /clear/v1 HTTP/1.1" 200 -
